TrackId,TrackName,Composer,Milliseconds,Bytes,UnitPrice,AlbumTitle,ArtistName,GenreName,MediaTypeName
199,"Leave My Girl Alone","Buddy Guy",204721,6859518,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
200,"She Suits Me To A Tee","Buddy Guy",136803,4456321,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
201,"Keep It To Myself (Aka Keep It To Yourself)","Sonny Boy Williamson [I]",166060,5487056,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
202,"My Time After Awhile","Robert Geddins/Ron Badger/Sheldon Feinberg",182491,6022698,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
203,"Too Many Ways (Alternate)","Willie Dixon",135053,4459946,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
204,"Talkin' 'Bout Women Obviously","Amos Blakemore/Buddy Guy",589531,19161377,0.99,"The Best Of Buddy Guy - The Millenium Collection","Buddy Guy",Blues,"MPEG audio file"
205,"Jorge Da Capadócia","Jorge Ben",177397,5842196,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
206,"Prenda Minha",Tradicional,99369,3225364,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
207,Meditação,"Tom Jobim - Newton Mendoça",148793,4865597,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
208,Terra,"Caetano Veloso",482429,15889054,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
209,"Eclipse Oculto","Caetano Veloso",221936,7382703,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
210,"Texto "Verdade Tropical"","Caetano Veloso",84088,2752161,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
211,"Bem Devagar","Gilberto Gil",133172,4333651,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
212,Drão,"Gilberto Gil",156264,5065932,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
213,Saudosismo,"Caetano Veloso",144326,4726981,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
214,Carolina,"Chico Buarque",181812,5924159,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
215,Sozinho,Peninha,190589,6253200,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
216,"Esse Cara","Caetano Veloso",223111,7217126,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
217,Mel,"Caetano Veloso - Waly Salomão",294765,9854062,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
218,"Linha Do Equador","Caetano Veloso - Djavan",299337,10003747,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
219,Odara,"Caetano Veloso",141270,4704104,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
220,"A Luz De Tieta","Caetano Veloso",251742,8507446,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
221,"Atrás Da Verd-E-Rosa Só Não Vai Quem Já Morreu","David Corrêa - Paulinho Carvalho - Carlos Sena - Bira do Ponto",307252,10364247,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
222,"Vida Boa","Fausto Nilo - Armandinho",281730,9411272,0.99,"Prenda Minha","Caetano Veloso",Latin,"MPEG audio file"
223,"Sozinho (Hitmakers Classic Mix)",NULL,436636,14462072,0.99,"Sozinho Remix Ao Vivo","Caetano Veloso",Latin,"MPEG audio file"
224,"Sozinho (Hitmakers Classic Radio Edit)",NULL,195004,6455134,0.99,"Sozinho Remix Ao Vivo","Caetano Veloso",Latin,"MPEG audio file"
225,"Sozinho (Caêdrum 'n' Bass)",NULL,328071,10975007,0.99,"Sozinho Remix Ao Vivo","Caetano Veloso",Latin,"MPEG audio file"
226,Carolina,NULL,163056,5375395,0.99,"Minha Historia","Chico Buarque",Latin,"MPEG audio file"
227,"Essa Moça Ta Diferente",NULL,167235,5568574,0.99,"Minha Historia","Chico Buarque",Latin,"MPEG audio file"
228,"Vai Passar",NULL,369763,12359161,0.99,"Minha Historia","Chico Buarque",Latin,"MPEG audio file"
229,"Samba De Orly",NULL,162429,5431854,0.99,"Minha Historia","Chico Buarque",Latin,"MPEG audio file"
